,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
PCDH9,1.4521E-143,-0.555969332,0.114,0.252,4.0616E-139
SLC7A2,1.72E-143,-0.407847483,0.036,0.136,4.8108E-139
ATP6V1H,1.9288E-143,-0.416191192,0.275,0.46,5.3948E-139
TBC1D9,2.1048E-143,0.494381767,0.275,0.131,5.8872E-139
TRIM71,2.9657E-143,-0.360611259,0.049,0.161,8.2952E-139
TEAD4,3.6386E-143,0.440399382,0.121,0.026,1.0177E-138
KIF13B,4.1056E-143,-0.46534701,0.465,0.624,1.1483E-138
HYDIN,5.3396E-143,0.641390724,0.294,0.156,1.4935E-138
PITPNB,5.9846E-143,0.663670975,0.417,0.28,1.6739E-138
LCLAT1,6.8685E-143,-0.450935822,0.355,0.535,1.9211E-138
CHN1,7.552E-143,0.5396887,0.15,0.045,2.1123E-138
RPS6,8.5835E-143,-0.307676178,0.071,0.193,2.4008E-138
ZNF441,1.4621E-142,-0.395713365,0.051,0.163,4.0895E-138
CNTN6,2.6142E-142,0.564454747,0.102,0.016,7.312E-138
EGLN1,3.4333E-142,0.714873846,0.362,0.228,9.6029E-138
SH3BP4,3.806E-142,0.52048317,0.178,0.064,1.0645E-137
IMMP2L,6.197E-142,0.48722525,0.901,0.883,1.7333E-137
NAPRT,6.4989E-142,-0.318302637,0.023,0.11,1.8177E-137
FAM184A,6.8442E-142,-0.266296924,0.093,0.231,1.9143E-137
SHB,1.0381E-141,0.698994756,0.347,0.208,2.9035E-137
SMAD2,1.0475E-141,0.618642395,0.533,0.391,2.9298E-137
NMT2,1.5692E-141,0.681545041,0.293,0.158,4.389E-137
VLDLR-AS1,1.7768E-141,0.637648723,0.197,0.077,4.9698E-137
B4GALT5,1.8407E-141,0.649437191,0.532,0.397,5.1486E-137
MTSS1,2.1985E-141,-0.487629291,0.386,0.558,6.1491E-137
FBLIM1,4.0423E-141,0.441543803,0.148,0.042,1.1306E-136
RASSF3,5.5698E-141,0.347165441,0.119,0.025,1.5579E-136
ARHGEF40,1.0986E-140,0.376568006,0.112,0.022,3.0729E-136
ATG4B,1.1939E-140,-0.46762972,0.205,0.361,3.3393E-136
LIFR,1.3601E-140,-0.371950866,0.313,0.508,3.8042E-136
GFPT1,1.4977E-140,0.561518835,0.244,0.114,4.1889E-136
ABHD15-AS1,1.7483E-140,0.480811657,0.162,0.053,4.8899E-136
AHR,1.8145E-140,0.535151089,0.248,0.113,5.0752E-136
FYB1,2.0736E-140,0.273243568,0.103,0.016,5.7998E-136
TCF7L1,2.9355E-140,0.43162086,0.145,0.041,8.2105E-136
DSEL,3.2971E-140,-0.400747121,0.022,0.109,9.222E-136
MIR181A2HG,7.9128E-140,0.489003757,0.15,0.046,2.2132E-135
ZNF808,9.9824E-140,-0.392991788,0.079,0.205,2.7921E-135
CAPN13,2.5602E-139,-0.321538795,0.032,0.129,7.1609E-135
KIAA2026,3.3123E-139,-0.467974447,0.431,0.607,9.2645E-135
HULC,4.0855E-139,-0.467675311,0.235,0.405,1.1427E-134
COMMD10,5.5579E-139,-0.456884627,0.579,0.726,1.5545E-134
PACS1,7.2909E-139,0.566079244,0.592,0.45,2.0393E-134
RPS3A,8.0649E-139,-0.267983683,0.035,0.132,2.2558E-134
VAMP2,8.8896E-139,-0.408415667,0.144,0.289,2.4864E-134
MEIS2,1.4992E-138,0.629547146,0.245,0.112,4.1934E-134
AC012404.1,2.2785E-138,0.474865661,0.133,0.036,6.373E-134
AP1S3,2.6864E-138,0.612038565,0.198,0.08,7.5138E-134
ELOVL7,2.7571E-138,0.698824943,0.343,0.214,7.7116E-134
KIAA0825,3.0332E-138,-0.482593521,0.428,0.598,8.4839E-134
BBS2,3.0468E-138,-0.394812117,0.123,0.264,8.5219E-134
BIRC3,3.9611E-138,0.407103865,0.125,0.029,1.1079E-133
BHLHE40,5.0027E-138,0.685307564,0.286,0.149,1.3993E-133
DST,5.8931E-138,0.537659943,0.762,0.656,1.6483E-133
PTPN21,6.3706E-138,0.645546846,0.291,0.161,1.7819E-133
PER1,7.131E-138,-0.400245634,0.23,0.387,1.9945E-133
GRHPR,7.3181E-138,-0.414359256,0.067,0.183,2.0469E-133
IRS2,1.1152E-137,-0.335568802,0.038,0.136,3.1191E-133
ASAH1,1.2129E-137,-0.407410498,0.089,0.212,3.3924E-133
BCL6,1.3293E-137,0.513947763,0.187,0.07,3.718E-133
UBE2Q2,1.542E-137,0.555487751,0.227,0.102,4.3128E-133
EVA1A,2.1131E-137,-0.422725303,0.322,0.506,5.9105E-133
RECK,2.2832E-137,0.49823273,0.144,0.043,6.3861E-133
LRRC37A3,2.3506E-137,-0.413139414,0.108,0.245,6.5746E-133
C16orf87,3.3143E-137,-0.364594638,0.049,0.155,9.2701E-133
TSHZ1,3.6324E-137,-0.444925849,0.094,0.223,1.016E-132
BAZ1A,4.5037E-137,0.512524406,0.312,0.165,1.2597E-132
NFIB,5.2766E-137,0.467639,0.889,0.852,1.4759E-132
WRN,5.7519E-137,0.649070702,0.339,0.203,1.6088E-132
SMC5,6.8577E-137,0.599884359,0.458,0.316,1.9181E-132
UBA6,7.9794E-137,0.573730066,0.36,0.219,2.2319E-132
HCG17,8.3635E-137,-0.499638057,0.29,0.463,2.3393E-132
DPP7,1.7512E-136,-0.36873675,0.046,0.148,4.898E-132
DDX56,1.8255E-136,-0.420973262,0.084,0.206,5.1058E-132
PRNP,1.9191E-136,-0.343489742,0.046,0.148,5.3678E-132
KIAA1217,2.0275E-136,0.597618039,0.742,0.66,5.6709E-132
ZC2HC1A,2.0309E-136,0.570350961,0.23,0.108,5.6804E-132
SLMAP,3.0035E-136,0.599312041,0.607,0.497,8.4007E-132
RNPC3,3.2793E-136,-0.482989456,0.339,0.541,9.1721E-132
AC015871.7,3.4059E-136,-0.344116162,0.049,0.157,9.5263E-132
AL078459.1,5.5312E-136,0.470432411,0.14,0.041,1.5471E-131
THADA,6.7793E-136,0.598100169,0.562,0.448,1.8962E-131
ARIH1,7.2372E-136,0.592042839,0.647,0.53,2.0243E-131
DCBLD2,8.0928E-136,0.761094385,0.337,0.199,2.2636E-131
CLEC18B,9.8325E-136,-0.329784025,0.022,0.108,2.7502E-131
ADGRF5,9.9073E-136,-0.372804091,0.06,0.171,2.7711E-131
RHOBTB2,1.3426E-135,-0.292295495,0.019,0.101,3.7554E-131
SLC35B4,1.5416E-135,-0.306475493,0.07,0.191,4.3118E-131
ANKRD11,1.9667E-135,-0.472823757,0.625,0.746,5.5008E-131
SUPT5H,2.0613E-135,-0.494018117,0.137,0.272,5.7654E-131
PPP2R1B,5.9487E-135,-0.416625474,0.155,0.306,1.6639E-130
BAG4,7.3711E-135,-0.392222412,0.069,0.186,2.0617E-130
NUTM2A-AS1,7.955E-135,0.597864911,0.406,0.269,2.225E-130
ATP6V0D2,8.0223E-135,-0.329774298,0.037,0.135,2.2438E-130
EVL,1.2016E-134,0.521189989,0.312,0.168,3.3609E-130
SSR3,1.422E-134,-0.368217604,0.067,0.178,3.9774E-130
IL32,1.4789E-134,0.294232043,0.139,0.038,4.1366E-130
NUAK2,1.5052E-134,0.661870151,0.182,0.071,4.2101E-130
TIMP3,1.9902E-134,1.326059801,0.388,0.246,5.5665E-130
BX284613.2,2.2277E-134,0.723279524,0.244,0.116,6.2308E-130
AC018467.1,2.6648E-134,-0.45521047,0.308,0.492,7.4534E-130
RNF217,2.6975E-134,0.553708825,0.335,0.193,7.545E-130
TMEM120A,3.464E-134,-0.293777401,0.025,0.111,9.6887E-130
AKAP1,4.0066E-134,-0.335235572,0.085,0.212,1.1207E-129
SPATA13,5.8374E-134,0.627410825,0.485,0.36,1.6327E-129
GGNBP2,6.091E-134,-0.443455289,0.333,0.503,1.7036E-129
AGPS,6.2961E-134,0.670350422,0.376,0.241,1.761E-129
PRSS23,9.7243E-134,0.545441386,0.196,0.081,2.7199E-129
AC119674.1,1.4986E-133,-0.377424461,0.049,0.154,4.1916E-129
PCA3,1.7469E-133,0.571004232,0.17,0.062,4.8861E-129
RACK1,2.0677E-133,-0.291870811,0.049,0.153,5.7834E-129
ST3GAL1,2.3868E-133,-0.47476267,0.192,0.341,6.676E-129
OTUD7A,2.7046E-133,-0.430146568,0.203,0.368,7.5646E-129
NPNT,2.9673E-133,0.613555887,0.29,0.154,8.2996E-129
AC016705.2,3.8639E-133,0.439911512,0.128,0.033,1.0807E-128
UGT3A1,4.3751E-133,-0.382781418,0.064,0.177,1.2237E-128
TRIM2,5.3271E-133,0.561774082,0.339,0.199,1.49E-128
CPEB2,5.4107E-133,0.712446313,0.503,0.385,1.5134E-128
ERBB2,5.8786E-133,-0.409233127,0.15,0.295,1.6443E-128
KIF16B,5.914E-133,-0.427071452,0.325,0.508,1.6541E-128
SLC6A6,6.0569E-133,0.619057046,0.236,0.106,1.6941E-128
DUSP16,7.4667E-133,0.652889963,0.342,0.205,2.0884E-128
FMO1,7.6835E-133,-0.557049211,0.115,0.249,2.1491E-128
KLHL13,8.1088E-133,0.738514228,0.531,0.395,2.268E-128
EPB41L4A,1.2514E-132,0.563114021,0.706,0.618,3.5001E-128
SLC38A10,1.3495E-132,-0.453098783,0.139,0.277,3.7745E-128
UBN1,2.0298E-132,-0.43563055,0.134,0.275,5.6774E-128
DCLK2,2.3623E-132,0.385704943,0.159,0.052,6.6073E-128
WWTR1,2.4681E-132,0.642265149,0.701,0.592,6.9033E-128
RBFOX1,3.2167E-132,1.229389271,0.307,0.178,8.9971E-128
NOTCH1,4.0758E-132,-0.343269659,0.03,0.119,1.14E-127
LANCL2,4.8412E-132,-0.329236466,0.053,0.16,1.3541E-127
GK5,5.9611E-132,0.620341776,0.256,0.133,1.6673E-127
RHBDF2,7.6536E-132,0.378604515,0.12,0.029,2.1407E-127
SORCS2,1.3692E-131,-0.315967559,0.032,0.124,3.8298E-127
AP002518.2,1.7272E-131,0.747913458,0.155,0.053,4.831E-127
ADI1,1.879E-131,-0.295588476,0.047,0.15,5.2555E-127
MAP3K7CL,2.0241E-131,0.489840915,0.146,0.046,5.6615E-127
SGCE,2.3358E-131,0.607144535,0.269,0.145,6.5332E-127
ARID3A,2.5407E-131,-0.360815057,0.064,0.176,7.1062E-127
PDGFD,3.0516E-131,0.453373821,0.143,0.043,8.5355E-127
SLC17A5,3.4681E-131,-0.374084048,0.09,0.214,9.7001E-127
OGFRL1,3.8663E-131,0.333153712,0.125,0.032,1.0814E-126
PPTC7,4.0972E-131,-0.317562833,0.109,0.245,1.146E-126
IFRD1,4.1523E-131,-0.364729152,0.147,0.29,1.1614E-126
SHC2,6.0815E-131,0.290466567,0.101,0.018,1.701E-126
KANK1,1.3519E-130,0.535184994,0.822,0.797,3.7813E-126
CLCF1,1.4973E-130,0.477600914,0.155,0.051,4.1879E-126
EXOC6,1.6885E-130,0.577271831,0.311,0.177,4.7227E-126
POU5F1,2.5913E-130,-0.445315007,0.131,0.27,7.2479E-126
SRSF11,2.9826E-130,-0.460032884,0.644,0.77,8.3425E-126
DLGAP4,3.3341E-130,0.615718523,0.338,0.204,9.3254E-126
PCCA-DT,4.2878E-130,-0.26633618,0.021,0.105,1.1993E-125
CES2,7.2656E-130,-0.365068658,0.073,0.189,2.0322E-125
BTD,9.161E-130,-0.491320557,0.183,0.332,2.5623E-125
ATP5ME,1.0213E-129,-0.287582267,0.045,0.145,2.8566E-125
NCL,1.1673E-129,-0.412065302,0.065,0.172,3.265E-125
HMGB1,1.6739E-129,-0.469059037,0.499,0.639,4.682E-125
GUCD1,2.0033E-129,-0.285580092,0.027,0.113,5.6033E-125
CAPN15,2.219E-129,-0.37959195,0.084,0.207,6.2065E-125
TRAM1,3.6953E-129,0.518597353,0.255,0.128,1.0336E-124
ARL6IP4,6.1366E-129,-0.401811385,0.081,0.195,1.7164E-124
HIPK2,8.0667E-129,-0.404183282,0.47,0.635,2.2562E-124
WDR81,1E-128,-0.354914605,0.04,0.135,2.7971E-124
RNF213,1.2063E-128,0.667998511,0.63,0.491,3.3739E-124
INVS,1.7664E-128,-0.431572058,0.493,0.653,4.9405E-124
VEZT,1.9121E-128,0.61501571,0.463,0.339,5.3482E-124
ATG4D,2.1815E-128,-0.322371575,0.039,0.135,6.1016E-124
TBC1D16,2.2476E-128,0.672676033,0.35,0.221,6.2867E-124
MTUS1,3.5453E-128,-0.391554611,0.263,0.431,9.9162E-124
GDF15,3.8164E-128,0.449292029,0.146,0.046,1.0674E-123
HNRNPH1,4.9029E-128,-0.361131931,0.439,0.599,1.3713E-123
WDR13,5.4171E-128,-0.438118451,0.15,0.285,1.5152E-123
RB1CC1,7.9021E-128,-0.466708365,0.423,0.582,2.2102E-123
ZFP36L2,9.9055E-128,-0.353589992,0.092,0.213,2.7706E-123
ACADS,1.1076E-127,-0.289641173,0.027,0.113,3.0979E-123
CA12,1.3824E-127,-0.698731199,0.306,0.448,3.8664E-123
USF3,1.4E-127,-0.397575063,0.118,0.252,3.9157E-123
AP002336.2,2.1309E-127,0.586312843,0.188,0.08,5.9602E-123
STARD13-AS,2.159E-127,-0.464763421,0.068,0.179,6.0387E-123
CASC19,2.4749E-127,0.420967061,0.107,0.023,6.9223E-123
AC005208.1,2.5817E-127,-0.563090657,0.297,0.458,7.221E-123
WAC,3.3264E-127,0.553674267,0.661,0.549,9.3039E-123
UBE2D2,3.9199E-127,0.647721783,0.563,0.456,1.0964E-122
SH3PXD2A,4.0696E-127,-0.447257819,0.107,0.233,1.1383E-122
RPL29,4.8565E-127,-0.291725033,0.048,0.148,1.3584E-122
GALNT2,8.9342E-127,-0.435794772,0.274,0.43,2.4989E-122
LHPP,9.8266E-127,-0.384601939,0.091,0.214,2.7485E-122
TSPAN1,1.0952E-126,0.368415901,0.195,0.078,3.0632E-122
AC011287.1,1.5265E-126,-0.585395657,0.099,0.22,4.2697E-122
CORO2B,1.612E-126,0.479664369,0.107,0.023,4.5087E-122
FAHD1,1.8236E-126,-0.285349533,0.025,0.109,5.1006E-122
KCNMB2-AS1,2.2154E-126,0.636932725,0.164,0.06,6.1964E-122
ZFPM2,2.488E-126,0.483140218,0.218,0.096,6.959E-122
AC092118.1,2.4891E-126,0.422003571,0.102,0.02,6.9621E-122
PPP1R15B,4.2395E-126,-0.331062322,0.029,0.114,1.1858E-121
RPS6KB2,5.9103E-126,-0.282049574,0.028,0.113,1.6531E-121
CA10,6.1098E-126,-0.282276569,0.036,0.129,1.7089E-121
ADAM9,8.0331E-126,0.595861688,0.373,0.235,2.2469E-121
SALL1,1.0881E-125,-0.323454839,0.054,0.159,3.0434E-121
NDUFB1,1.2796E-125,-0.273111217,0.048,0.148,3.5792E-121
GPC3,1.3772E-125,-0.555627258,0.036,0.127,3.8519E-121
AHCY,1.3829E-125,-0.306752213,0.027,0.112,3.8679E-121
WDR91,1.5839E-125,-0.33710632,0.11,0.24,4.4302E-121
ANKRD33B,1.9551E-125,0.869614918,0.396,0.271,5.4685E-121
SDC4,2.013E-125,0.621055966,0.35,0.214,5.6302E-121
FAH,2.2756E-125,-0.324163023,0.046,0.144,6.3649E-121
TRIM13,2.4086E-125,-0.386815046,0.14,0.279,6.7369E-121
ATP5IF1,2.6485E-125,-0.280820322,0.048,0.147,7.4079E-121
NFE2L2,4.3711E-125,0.64630222,0.552,0.435,1.2226E-120
AR,4.6322E-125,0.681191084,0.302,0.172,1.2956E-120
TAF1D,6.4261E-125,-0.446919007,0.378,0.541,1.7974E-120
NUP210,7.0763E-125,-0.394440903,0.086,0.204,1.9792E-120
LINC02246,8.302E-125,-0.399774647,0.05,0.152,2.3221E-120
TMEM143,1.2693E-124,-0.354782939,0.04,0.135,3.5503E-120
MFSD10,1.2958E-124,0.384633984,0.155,0.053,3.6245E-120
QDPR,1.4175E-124,-0.351044684,0.035,0.124,3.9648E-120
IQCK,1.9586E-124,0.60860251,0.312,0.184,5.4782E-120
DEPDC4,2.4096E-124,-0.331022937,0.028,0.114,6.7396E-120
HNMT,3.4848E-124,-0.645830369,0.177,0.314,9.747E-120
NBPF15,4.3063E-124,0.374499875,0.107,0.024,1.2045E-119
UBR1,5.2323E-124,0.588478741,0.431,0.303,1.4635E-119
ADD3,6.796E-124,-0.423551027,0.389,0.56,1.9009E-119
METTL6,7.3342E-124,-0.386635295,0.108,0.237,2.0514E-119
PLEKHA1,1.0821E-123,0.58160596,0.644,0.526,3.0266E-119
INPPL1,1.2709E-123,-0.487623923,0.141,0.269,3.5547E-119
FAM177A1,1.8144E-123,-0.438510209,0.189,0.333,5.0749E-119
ARHGAP27,2.3379E-123,-0.367159451,0.053,0.153,6.5391E-119
SLC17A4,2.5278E-123,0.542158815,0.127,0.036,7.0703E-119
RPL7A,2.5652E-123,-0.264112297,0.037,0.128,7.1748E-119
ZNF512B,4.2456E-123,-0.38392343,0.078,0.19,1.1875E-118
PRKCI,6.3108E-123,0.589502089,0.325,0.199,1.7651E-118
ITGA2,6.5167E-123,0.634808197,0.414,0.269,1.8227E-118
TRPM7,8.3752E-123,-0.430660298,0.522,0.693,2.3426E-118
PLA2G4C,1.406E-122,0.43937376,0.131,0.038,3.9327E-118
CAMSAP3,1.502E-122,-0.330313529,0.074,0.189,4.2012E-118
SLC39A11,4.4974E-122,-0.422409849,0.454,0.603,1.2579E-117
RIPOR3,4.9853E-122,0.611430778,0.275,0.148,1.3944E-117
ARHGEF17,6.4809E-122,-0.375010163,0.106,0.229,1.8127E-117
MINDY2,1.0112E-121,0.618266238,0.351,0.225,2.8282E-117
HOXD3,1.1425E-121,-0.332915559,0.119,0.25,3.1956E-117
RUNX2,5.1066E-121,0.380398306,0.134,0.04,1.4283E-116
GFOD2,7.2302E-121,-0.330769312,0.088,0.208,2.0223E-116
ATP5MG,7.5693E-121,-0.256699339,0.038,0.129,2.1171E-116
CTNNBIP1,7.5732E-121,-0.319392112,0.11,0.239,2.1182E-116
MTIF2,8.8665E-121,-0.353394449,0.075,0.188,2.48E-116
PRR13,1.1835E-120,-0.346211384,0.075,0.184,3.3103E-116
ZFHX3,1.3408E-120,0.574671154,0.442,0.306,3.7503E-116
EFNA1,1.3556E-120,-0.309458915,0.034,0.121,3.7916E-116
SLC38A11,2.604E-120,-0.278659068,0.045,0.14,7.2834E-116
SFXN4,2.9156E-120,-0.338440548,0.095,0.218,8.1548E-116
TAF4,3.5717E-120,-0.346650967,0.118,0.249,9.99E-116
AASDH,4.0541E-120,-0.329106568,0.115,0.247,1.1339E-115
ZFYVE28,4.2865E-120,-0.414541372,0.101,0.221,1.1989E-115
NDUFS6,7.5467E-120,-0.263843743,0.04,0.132,2.1108E-115
USP31,1.4085E-119,0.629069785,0.326,0.201,3.9396E-115
GTF2IRD1,1.5603E-119,0.698752776,0.437,0.321,4.3642E-115
TPD52L1,3.3346E-119,0.569944923,0.206,0.095,9.3268E-115
ARID1B,4.0176E-119,0.450127584,0.843,0.79,1.1237E-114
THAP4,4.4601E-119,-0.295732118,0.079,0.193,1.2475E-114
ANKS1B,4.5869E-119,-1.025848744,0.346,0.474,1.283E-114
ANKZF1,5.3667E-119,-0.40395865,0.088,0.201,1.5011E-114
ACVR2B,8.4063E-119,-0.366130668,0.072,0.183,2.3512E-114
DECR2,8.8696E-119,-0.32124706,0.059,0.161,2.4808E-114
ALG1,1.64E-118,-0.371724873,0.036,0.123,4.5871E-114
HSP90B1,1.9809E-118,-0.500987904,0.283,0.423,5.5406E-114
CTTNBP2,2.1581E-118,-0.396066775,0.336,0.499,6.0361E-114
POP1,2.3874E-118,-0.324931456,0.045,0.14,6.6775E-114
THAP9-AS1,2.4508E-118,-0.276902271,0.031,0.115,6.8549E-114
AMOTL2,3.5764E-118,0.461449818,0.231,0.111,1.0003E-113
FMO5,4.2378E-118,-0.461455402,0.061,0.164,1.1853E-113
KIF13A,4.384E-118,0.608726535,0.482,0.365,1.2262E-113
RAB20,4.4644E-118,-0.416044866,0.095,0.21,1.2487E-113
RWDD4,6.0127E-118,-0.329469464,0.054,0.153,1.6818E-113
TECR,6.8551E-118,-0.375103857,0.071,0.176,1.9174E-113
MTMR12,1.3905E-117,0.681196092,0.372,0.254,3.8892E-113
TTC39B,1.4126E-117,-0.421325264,0.301,0.464,3.9512E-113
TRIM56,1.6446E-117,0.491667208,0.227,0.11,4.6001E-113
HSD11B2,1.649E-117,-0.318098738,0.051,0.148,4.6123E-113
ESR2,1.8173E-117,0.571569043,0.191,0.086,5.0831E-113
SLC44A3,2.0728E-117,0.612913256,0.363,0.237,5.7977E-113
TDP2,2.1902E-117,-0.35235237,0.066,0.171,6.126E-113
MSH3,2.6751E-117,-0.447818058,0.424,0.584,7.4822E-113
VPS13A,4.1586E-117,-0.383680111,0.622,0.759,1.1632E-112
MIB2,4.8891E-117,-0.341338713,0.042,0.133,1.3675E-112
TST,6.5696E-117,-0.290440903,0.035,0.12,1.8375E-112
KIAA0232,1.9419E-116,-0.417868384,0.371,0.53,5.4316E-112
CD24,2.3966E-116,0.759278963,0.354,0.223,6.7034E-112
MAP3K20,2.7196E-116,0.320180364,0.105,0.024,7.6068E-112
RIMS2,2.8538E-116,0.806336979,0.167,0.066,7.9822E-112
CBFA2T2,5.8687E-116,0.592212955,0.576,0.487,1.6415E-111
HSPH1,7.7505E-116,-0.280295777,0.05,0.145,2.1678E-111
STIMATE,1.1547E-115,-0.381434379,0.052,0.148,3.2296E-111
IFT43,1.5435E-115,0.581498492,0.413,0.289,4.3173E-111
ACE2,1.8867E-115,-0.342559961,0.045,0.138,5.2772E-111
RPL13A,2.0417E-115,-0.286879083,0.085,0.199,5.7108E-111
CALCR,2.5239E-115,-0.261996812,0.041,0.132,7.0594E-111
AC127526.2,3.1915E-115,-0.404128873,0.185,0.332,8.9267E-111
RPL34-AS1,3.5102E-115,-0.259415831,0.052,0.151,9.8179E-111
ESRRA,4.1913E-115,-0.348624285,0.172,0.317,1.1723E-110
SHISA5,4.9672E-115,0.383315783,0.16,0.06,1.3893E-110
TNFRSF21,5.2343E-115,-0.308368471,0.228,0.388,1.464E-110
EFEMP1,5.3684E-115,0.414489594,0.156,0.058,1.5015E-110
TCAIM,6.254E-115,-0.390187441,0.256,0.421,1.7492E-110
RNF24,6.3111E-115,0.426486658,0.15,0.053,1.7652E-110
PCAT1,7.2371E-115,0.520857929,0.721,0.637,2.0242E-110
SCN11A,7.6797E-115,-0.307844574,0.028,0.109,2.148E-110
CYP46A1,9.953E-115,-0.329747662,0.028,0.108,2.7839E-110
MNS1,9.9626E-115,0.328972232,0.104,0.024,2.7865E-110
PLEKHA7,1.2101E-114,-0.317116083,0.68,0.813,3.3845E-110
TMTC2,1.4555E-114,0.673156518,0.524,0.381,4.0711E-110
PRDM5,1.8114E-114,0.407573793,0.132,0.041,5.0664E-110
ZNF512,1.9361E-114,0.492539918,0.205,0.096,5.4153E-110
CRKL,2.889E-114,-0.26208451,0.03,0.112,8.0804E-110
DOCK4,3.2453E-114,-0.283565855,0.355,0.515,9.0771E-110
DENND3,3.8427E-114,0.331136169,0.121,0.035,1.0748E-109
RPL8,3.846E-114,-0.286731317,0.063,0.166,1.0757E-109
SAMD12-AS1,4.3424E-114,0.515289545,0.144,0.05,1.2146E-109
NFIA,6.2511E-114,0.420284667,0.827,0.766,1.7484E-109
KLF3-AS1,8.6676E-114,0.450915631,0.133,0.043,2.4243E-109
FGD5,1.0691E-113,-0.375198261,0.095,0.211,2.9902E-109
ANXA5,1.2358E-113,0.400426597,0.201,0.09,3.4566E-109
EPHX1,1.5172E-113,-0.370822999,0.054,0.149,4.2436E-109
FBXO31,1.6866E-113,-0.339257881,0.089,0.203,4.7173E-109
SNHG5,2.181E-113,-0.404202951,0.09,0.199,6.1002E-109
FMR1,2.6016E-113,-0.414595011,0.195,0.336,7.2766E-109
LHFPL2,3.1528E-113,-0.477379619,0.074,0.175,8.8184E-109
CLDN7,3.3061E-113,0.273065323,0.11,0.028,9.2471E-109
RPS11,3.3174E-113,-0.252974537,0.053,0.151,9.2787E-109
ARFGAP1,3.7905E-113,-0.408966289,0.089,0.197,1.0602E-108
STXBP1,5.2213E-113,0.421516454,0.152,0.056,1.4604E-108
GRB10,5.2443E-113,-0.441248015,0.479,0.615,1.4668E-108
COP1,6.7506E-113,0.511942599,0.659,0.548,1.8881E-108
DAPK3,9.2553E-113,0.368322057,0.137,0.045,2.5887E-108
IL7,2.2601E-112,0.452973315,0.162,0.061,6.3214E-108
LRIG2,2.5559E-112,-0.38424208,0.204,0.348,7.1489E-108
CEBPD,5.8664E-112,-0.278978645,0.05,0.142,1.6408E-107
CERT1,6.5147E-112,-0.384990598,0.368,0.526,1.8222E-107
AC011346.1,7.1154E-112,-0.356553303,0.088,0.202,1.9902E-107
SASH1,7.4885E-112,0.739639092,0.606,0.519,2.0945E-107
DNM3,8.1099E-112,0.516304353,0.272,0.149,2.2683E-107
PSMA1,8.8397E-112,-0.447182482,0.126,0.244,2.4725E-107
ARPC1B,1.7001E-111,0.281437086,0.125,0.037,4.7552E-107
ACO2,1.7674E-111,-0.327357877,0.227,0.387,4.9435E-107
MAEA,2.1497E-111,-0.39410089,0.113,0.23,6.0128E-107
ASCC3,2.4036E-111,0.539288601,0.445,0.317,6.7229E-107
TRIM38,5.452E-111,0.505317165,0.301,0.176,1.5249E-106
LSM14A,6.1481E-111,0.536893065,0.606,0.51,1.7196E-106
CYTH2,1.0206E-110,0.300408331,0.126,0.039,2.8546E-106
MPST,1.7928E-110,-0.316485762,0.051,0.142,5.0146E-106
NAXD,2.0894E-110,-0.252851006,0.039,0.126,5.8442E-106
HECTD2,3.6846E-110,0.553896743,0.23,0.12,1.0306E-105
CFAP70,4.0601E-110,-0.314371885,0.175,0.322,1.1356E-105
WDR45,4.3717E-110,-0.318706541,0.046,0.135,1.2228E-105
BCL2L13,2.2512E-109,-0.338505156,0.27,0.43,6.2967E-105
GOLGA8B,4.0751E-109,0.608186264,0.472,0.356,1.1398E-104
BANK1,5.156E-109,0.390316252,0.17,0.068,1.4421E-104
NF1,7.6576E-109,0.464157895,0.758,0.689,2.1418E-104
TSPAN33,8.2669E-109,-0.281603968,0.048,0.139,2.3123E-104
TRIM52,8.2995E-109,-0.356991323,0.064,0.163,2.3214E-104
VEPH1,8.8424E-109,-0.375187445,0.195,0.34,2.4732E-104
ARNTL,1.213E-108,-0.292816532,0.066,0.167,3.3928E-104
PHACTR4,1.3626E-108,0.517952523,0.643,0.556,3.8111E-104
TMEM72-AS1,1.8132E-108,-0.295407089,0.119,0.247,5.0714E-104
ZFP41,2.0199E-108,-0.335904144,0.028,0.106,5.6497E-104
MAK,2.6119E-108,0.407926518,0.11,0.03,7.3055E-104
SPPL2B,3.0103E-108,-0.380272956,0.153,0.28,8.4197E-104
MVB12B,6.4126E-108,0.370928379,0.132,0.044,1.7936E-103
CFAP46,6.6736E-108,-0.43358612,0.097,0.209,1.8666E-103
MIR646HG,8.0223E-108,-0.301390085,0.168,0.314,2.2438E-103
NPEPPS,8.1652E-108,0.552556501,0.55,0.448,2.2838E-103
FBXW7,8.2875E-108,0.550084249,0.553,0.436,2.318E-103
MRPS6,8.3381E-108,-0.299838173,0.124,0.25,2.3322E-103
SCP2,9.8928E-108,-0.392823251,0.288,0.437,2.767E-103
SOS2,1.3556E-107,0.568654766,0.582,0.5,3.7917E-103
RFNG,1.4311E-107,-0.323878634,0.057,0.15,4.0027E-103
AL365259.1,1.5041E-107,-0.333927842,0.06,0.158,4.2068E-103
PHF14,1.5405E-107,0.523696601,0.54,0.43,4.3088E-103
AC211433.1,2.67E-107,0.381200518,0.112,0.032,7.468E-103
MDFIC,2.8486E-107,0.498210222,0.225,0.115,7.9674E-103
SLF1,3.0587E-107,-0.349498445,0.081,0.188,8.5552E-103
GATM,3.265E-107,-0.386897968,0.198,0.338,9.1321E-103
