,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
KAZN,0,1.124354712,0.956,0.911,0
CLCNKA,0,-0.57986996,0.051,0.286,0
CLCNKB,0,-0.627319976,0.044,0.274,0
ARHGAP29,0,1.342184438,0.873,0.689,0
LINC01762,0,-1.155824848,0.068,0.371,0
TXNIP,0,-1.323167413,0.22,0.554,0
MUC1,0,1.698651405,0.552,0.247,0
LINC00970,0,-1.073586288,0.068,0.397,0
ATP1B1,0,-1.504319701,0.574,0.879,0
CACNA1E,0,-0.402282316,0.006,0.155,0
ELF3,0,1.535060452,0.558,0.155,0
ESRRG,0,-1.016211096,0.911,0.967,0
KIF26B,0,1.771100149,0.661,0.259,0
TMEM178A,0,-1.139449941,0.068,0.335,0
SLC8A1-AS1,0,-1.82454025,0.101,0.489,0
SLC8A1,0,-2.56226751,0.547,0.832,0
SLC3A1,0,-0.702521226,0.08,0.336,0
SULT1C2,0,-0.907098852,0.224,0.607,0
TFCP2L1,0,-1.048062323,0.488,0.803,0
NCKAP5,0,-0.923987892,0.151,0.488,0
TEX41,0,-2.645657171,0.27,0.914,0
CACNB4,0,-1.716409531,0.125,0.58,0
KCNJ3,0,-0.961032607,0.283,0.623,0
COBLL1,0,-0.988089209,0.904,0.985,0
SLC38A11,0,-1.560541445,0.174,0.589,0
SCN7A,0,-1.475194793,0.096,0.481,0
LRP2,0,-1.022389215,0.095,0.425,0
AC019080.1,0,-1.222608029,0.017,0.295,0
PLCL1,0,-1.67142814,0.295,0.712,0
EFHD1,0,-0.623930576,0.082,0.343,0
NFKBIZ,0,1.687484219,0.694,0.22,0
LSAMP,0,-1.933821775,0.101,0.365,0
AC092691.1,0,-1.516930943,0.025,0.254,0
KALRN,0,1.465928523,0.541,0.188,0
MME,0,-0.794342303,0.057,0.346,0
PPM1L,0,-0.868180856,0.112,0.414,0
TNIK,0,1.588870768,0.47,0.151,0
NLGN1,0,2.741831335,0.914,0.526,0
KNG1,0,-1.179742615,0.007,0.37,0
KCNIP4,0,2.338140275,0.967,0.8,0
PPARGC1A,0,-1.605055845,0.408,0.835,0
LIMCH1,0,-0.891998408,0.689,0.904,0
GPAT3,0,-1.250877441,0.133,0.48,0
SPP1,0,1.515554221,0.456,0.116,0
BMPR1B,0,-1.299200992,0.467,0.775,0
EGF,0,-2.347448966,0.047,0.408,0
ENPEP,0,-0.513111193,0.042,0.252,0
AC098588.3,0,-0.862095366,0.088,0.399,0
LINC01098,0,-1.832545527,0.048,0.458,0
LINC01099,0,-2.52361111,0.084,0.626,0
ADAMTS16,0,-1.51769366,0.107,0.535,0
CDH9,0,-0.48806941,0.026,0.219,0
AGXT2,0,-0.554567359,0.003,0.175,0
PRLR,0,-0.899867645,0.024,0.306,0
OSMR,0,1.864377183,0.544,0.124,0
ARL15,0,-1.732811562,0.844,0.983,0
IQGAP2,0,-0.970567352,0.18,0.507,0
RHOBTB3,0,-1.182221593,0.443,0.786,0
FSTL4,0,-1.384088858,0.056,0.38,0
KLHL3,0,-1.218776211,0.088,0.431,0
SLC36A2,0,-0.507850551,0.002,0.195,0
DUSP1,0,-1.042288068,0.122,0.441,0
CPEB4,0,-1.219979523,0.388,0.711,0
SLC17A1,0,-0.724142684,0.052,0.329,0
FKBP5,0,-1.661254061,0.044,0.291,0
AL355612.1,0,-1.237504514,0.112,0.39,0
MTHFD1L,0,1.564209844,0.665,0.276,0
PLG,0,-0.569905033,0.008,0.178,0
FAM20C,0,1.716096932,0.545,0.198,0
SDK1,0,1.283870311,0.828,0.591,0
THSD7A,0,-1.209537217,0.62,0.918,0
MACC1,0,1.054436937,0.803,0.513,0
AC003044.1,0,-0.806152301,0.015,0.285,0
MAGI2,0,-1.029199614,0.546,0.852,0
ZNF804B,0,-0.654015818,0.026,0.261,0
MET,0,1.563889787,0.606,0.256,0
ATP6V0A4,0,-1.048470605,0.221,0.558,0
AF233439.1,0,-2.101229829,0.085,0.418,0
DEFB1,0,-1.689002408,0.193,0.511,0
PSD3,0,2.188226596,0.759,0.228,0
CLU,0,1.633638062,0.494,0.095,0
MSC-AS1,0,2.576703498,0.633,0.022,0
CALB1,0,-2.263411125,0.049,0.556,0
DPYS,0,-0.468216241,0.008,0.171,0
ANGPT1,0,-1.344676475,0.096,0.411,0
MIR31HG,0,2.099707891,0.576,0.096,0
AL391117.1,0,-0.672238961,0.035,0.274,0
TRPM3,0,-1.935295048,0.432,0.906,0
TRPM6,0,-2.273460283,0.041,0.43,0
PLPPR1,0,-0.872170961,0.02,0.299,0
ALDOB,0,-0.686124938,0.005,0.259,0
PAPPA,0,1.018028019,0.815,0.535,0
PFKFB3,0,1.447503802,0.609,0.247,0
CUBN,0,-1.65307104,0.109,0.529,0
PRKG1,0,-1.032323822,0.774,0.933,0
PCDH15,0,-0.819861323,0.008,0.286,0
SLC16A9,0,-1.167208656,0.019,0.36,0
SLC16A12,0,-0.811008181,0.069,0.318,0
CPEB3,0,-1.027492954,0.309,0.676,0
SORCS1,0,-0.982350082,0.013,0.282,0
ADM,0,-0.65934379,0.022,0.197,0
NELL1,0,-1.689248059,0.032,0.44,0
SLC5A12,0,-1.409117796,0.019,0.419,0
GLYAT,0,-0.50166687,0.02,0.202,0
GRAMD1B,0,-1.067453627,0.019,0.32,0
B4GALNT3,0,-1.440078737,0.102,0.422,0
WNK1,0,-1.941889375,0.44,0.856,0
TMEM52B,0,-2.001813535,0.057,0.57,0
GPRC5A,0,1.995810592,0.372,0.046,0
PIK3C2G,0,-1.090226872,0.633,0.923,0
DPY19L2,0,-1.017440012,0.316,0.644,0
NUDT4,0,-0.880372434,0.088,0.364,0
PAH,0,-0.738634149,0.009,0.262,0
BTBD11,0,-1.112694716,0.024,0.266,0
KL,0,-1.433680767,0.045,0.41,0
WDFY2,0,-1.075604195,0.259,0.641,0
PCDH9,0,-1.429129104,0.207,0.575,0
GPC5,0,-2.430312525,0.165,0.501,0
ATP11A,0,1.896481553,0.541,0.14,0
AL110292.1,0,-0.690943833,0.02,0.252,0
LINC00645,0,-0.978921157,0.028,0.277,0
GPHN,0,-1.042593698,0.791,0.954,0
RGS6,0,-2.88224173,0.042,0.439,0
ESRRB,0,-0.722734906,0.034,0.267,0
LINC02694,0,-1.549204111,0.125,0.437,0
SLC28A1,0,-0.42641635,0.011,0.168,0
RHCG,0,-0.912446036,0.023,0.27,0
ACSM2A,0,-1.296890473,0.051,0.332,0
ACSM2B,0,-1.133398948,0.03,0.282,0
TOX3,0,-1.103831437,0.586,0.838,0
AC138305.1,0,-1.617324985,0.389,0.809,0
HSD11B2,0,-1.701024634,0.28,0.808,0
LINC00671,0,-0.485058552,0.011,0.173,0
VMP1,0,1.622357482,0.769,0.563,0
FAM20A,0,2.218344873,0.613,0.138,0
EPB41L3,0,-1.968582938,0.149,0.713,0
FHOD3,0,-1.182282176,0.577,0.878,0
SLC14A2,0,3.068030267,0.485,0.069,0
RNF152,0,-1.02424377,0.132,0.495,0
LINC01924,0,2.518249236,0.484,0.063,0
SLC13A3,0,-1.005552821,0.031,0.292,0
EYA2,0,-0.951797471,0.024,0.297,0
KCNJ15,0,-1.061765473,0.207,0.55,0
TMPRSS2,0,-1.346877645,0.145,0.512,0
CECR2,0,-0.800625012,0.031,0.282,0
Z93403.1,0,-0.640207288,0.026,0.22,0
NRK,0,-0.729904018,0.02,0.244,0
HS6ST2,0,-0.476490048,0.008,0.161,0
SNTG1,0,-2.96479201,0.033,0.437,0
GADD45B,0,-0.870181862,0.024,0.233,0
AC004053.1,2.9285E-307,-0.542897201,0.027,0.213,8.191E-303
AL162725.2,2.8255E-306,-0.320361845,0.002,0.132,7.903E-302
MAPK4,1.5423E-305,-0.878139052,0.077,0.323,4.3139E-301
ME3,2.8831E-304,-0.895277883,0.16,0.461,8.064E-300
ACMSD,5.0442E-303,-0.423448878,0.025,0.208,1.4109E-298
PDZD2,5.4027E-303,-0.800830207,0.102,0.371,1.5111E-298
CA10,1.7189E-302,-0.788997047,0.051,0.27,4.8077E-298
SNAP25,2.0602E-302,1.502410479,0.35,0.039,5.7623E-298
ZPLD1,1.9328E-301,2.396343434,0.304,0.007,5.4059E-297
SLC22A6,1.5041E-300,-0.392973097,0.002,0.127,4.2069E-296
AC138123.1,1.7305E-300,-0.822200955,0.074,0.316,4.8403E-296
USP2,1.3116E-299,-0.359371349,0.011,0.164,3.6685E-295
AC096577.1,2.9665E-299,-1.084608545,0.029,0.212,8.2974E-295
PCSK5,3.5298E-299,1.61426401,0.572,0.298,9.873E-295
RNF213,9.8359E-299,1.588100547,0.635,0.381,2.7511E-294
TNFAIP8,1.4082E-298,1.463592682,0.354,0.045,3.9387E-294
CNNM2,3.0551E-296,-1.152003088,0.264,0.6,8.545E-292
PFKFB1,7.1378E-296,-0.609467781,0.008,0.151,1.9965E-291
APCDD1L-DT,1.3327E-295,-0.883630849,0.219,0.541,3.7274E-291
WNK4,1.0875E-294,-0.675370348,0.04,0.239,3.0418E-290
AC105094.2,1.5639E-294,-0.411249523,0.01,0.157,4.3744E-290
AFM,2.5687E-294,-0.472481378,0.003,0.131,7.1845E-290
KLK1,1.3927E-293,-0.663811595,0.003,0.132,3.8953E-289
LINC00871,2.0969E-293,-0.576461526,0.052,0.27,5.8651E-289
FAM155A,3.8634E-293,1.564460599,0.554,0.23,1.0806E-288
ACSF2,4.3764E-293,-0.514301154,0.033,0.224,1.2241E-288
SGK1,1.5301E-290,-0.831335039,0.06,0.278,4.2797E-286
AC068631.1,1.1976E-289,-0.500812156,0.007,0.145,3.3498E-285
TINAG,1.2212E-288,-0.588117971,0.026,0.203,3.4157E-284
KANK1,4.5699E-287,-1.012882598,0.565,0.838,1.2782E-282
SLC35B4,2.4288E-286,-0.740719904,0.075,0.309,6.7933E-282
AC019080.5,9.276E-286,-0.495224714,0.003,0.127,2.5945E-281
MALRD1,5.2784E-285,-0.767214831,0.06,0.279,1.4764E-280
SLCO3A1,4.9971E-284,1.334820025,0.441,0.122,1.3977E-279
AHCYL2,4.6496E-282,-0.952429204,0.401,0.71,1.3005E-277
SREBF2,3.3753E-281,-0.861752472,0.288,0.604,9.4406E-277
NRG3,5.1354E-281,2.044246986,0.446,0.149,1.4364E-276
FMO4,3.0616E-279,-0.634932017,0.057,0.27,8.5634E-275
CCSER1,3.6167E-279,-0.614033121,0.944,0.989,1.0116E-274
TMEM72,3.7141E-278,-0.680673702,0.06,0.278,1.0388E-273
WSB1,2.3818E-277,-0.755768117,0.84,0.963,6.662E-273
PTGER3,4.5036E-276,-0.99623872,0.379,0.724,1.2597E-271
SUCLG1,8.4897E-275,-0.567771843,0.088,0.335,2.3746E-270
AK4,3.1777E-274,-0.475440868,0.041,0.236,8.8882E-270
ID2,4.5848E-274,-0.780430314,0.036,0.219,1.2824E-269
ADAMTS9-AS1,6.9708E-272,-0.538362981,0.067,0.293,1.9497E-267
KCNJ1,2.9863E-270,-0.644723806,0.123,0.394,8.3526E-266
LINC00511,1.1594E-268,1.917081067,0.279,0.008,3.2429E-264
TNS1,3.5508E-267,-0.617823787,0.155,0.445,9.9317E-263
PTPRK,1.7492E-266,1.006238153,0.835,0.715,4.8925E-262
SLC47A1,2.7699E-266,-0.396474765,0.017,0.169,7.7475E-262
TMEM213,1.0745E-265,-0.719771472,0.121,0.386,3.0053E-261
BACH2,5.6703E-265,1.300527171,0.703,0.475,1.586E-260
FRMD3,6.4894E-262,-0.856144031,0.165,0.449,1.8151E-257
TSPAN5,1.616E-261,1.454244836,0.582,0.296,4.5199E-257
RHEX,2.8733E-261,1.825646226,0.413,0.121,8.0367E-257
ATP1A1,1.2343E-260,-1.085463503,0.391,0.687,3.4523E-256
AC078980.1,2.2699E-260,-0.518514578,0.007,0.134,6.3488E-256
SLC13A1,7.2299E-260,-0.532824707,0.048,0.244,2.0222E-255
HMGCS2,1.9489E-259,-0.955601911,0.122,0.378,5.4511E-255
CADPS2,4.2218E-259,-0.678916876,0.846,0.963,1.1808E-254
GDF15,5.7805E-259,-0.987275088,0.101,0.332,1.6168E-254
BICC1,1.2178E-258,-0.807648765,0.851,0.96,3.4062E-254
EMX1,2.7996E-258,-0.78773547,0.191,0.482,7.8304E-254
TRAK1,6.4365E-258,-0.830660169,0.405,0.695,1.8003E-253
DPH6-DT,8.8007E-258,-0.850944164,0.195,0.492,2.4615E-253
PANK1,9.0802E-258,-0.443019257,0.029,0.199,2.5397E-253
SCPEP1,1.6179E-257,-0.626342562,0.06,0.263,4.5251E-253
HMGA2-AS1,3.4365E-257,-0.544679873,0.011,0.145,9.612E-253
SMIM2-AS1,5.6614E-257,-0.51598181,0.044,0.234,1.5835E-252
SETBP1,1.7418E-256,-0.75921858,0.691,0.91,4.8717E-252
HPD,6.9529E-254,-0.299456008,0.005,0.124,1.9447E-249
HECW1,3.1928E-253,-0.357890498,0.005,0.121,8.9304E-249
RGS7,5.4156E-253,-0.608645722,0.024,0.182,1.5147E-248
AC040174.1,6.5713E-252,-0.683754376,0.178,0.47,1.838E-247
SUGCT,7.2475E-252,-0.692314677,0.183,0.479,2.0271E-247
PPP1R16B,1.1107E-251,-0.362288863,0.01,0.139,3.1066E-247
ALDH1L1,5.0426E-251,-0.480758749,0.08,0.31,1.4104E-246
SLC6A13,1.7574E-250,-0.397728555,0.008,0.133,4.9155E-246
SGK2,1.1654E-248,-0.669720529,0.204,0.506,3.2597E-244
ACSL1,1.8417E-248,-0.536396785,0.098,0.337,5.1513E-244
CD44,2.1757E-248,1.653056145,0.298,0.031,6.0854E-244
PDZRN3,1.9132E-247,-0.800142688,0.211,0.508,5.3512E-243
SCML1,1.2211E-246,-0.716548988,0.208,0.496,3.4155E-242
SLC16A5,1.4017E-245,1.271311473,0.391,0.109,3.9207E-241
SLC7A7,3.8271E-245,-0.298268871,0.004,0.117,1.0704E-240
CA12,2.3174E-244,-1.002299177,0.433,0.721,6.4819E-240
ATP1A1-AS1,2.8594E-243,-0.771672583,0.068,0.273,7.9978E-239
FHIT,1.3151E-242,-0.604698608,0.913,0.971,3.6784E-238
MITF,4.7683E-241,-0.914901844,0.515,0.772,1.3337E-236
SLC16A7,7.2664E-240,-0.979363275,0.224,0.518,2.0324E-235
PSG4,1.6076E-239,-0.748100519,0.018,0.158,4.4964E-235
OPHN1,1.9958E-239,-0.861663859,0.404,0.695,5.5822E-235
DEPDC1B,2.523E-237,-0.617395199,0.013,0.144,7.0568E-233
SNX29,4.951E-237,-0.654414121,0.75,0.94,1.3848E-232
PARP8,5.1795E-236,1.163509821,0.462,0.179,1.4487E-231
SAMD12,6.208E-236,0.868020292,0.841,0.743,1.7364E-231
TANC2,8.3739E-236,0.870786221,0.809,0.64,2.3422E-231
PDE4D,2.276E-232,-0.449824177,0.992,0.999,6.3659E-228
SLC16A10,1.1351E-231,-0.750947851,0.181,0.451,3.1749E-227
LINC02336,1.4458E-231,-0.303877722,0.002,0.102,4.0438E-227
MAP4K3-DT,7.0578E-229,-0.790012723,0.305,0.603,1.9741E-224
NPSR1-AS1,1.0271E-228,-0.643623237,0.034,0.194,2.8728E-224
LIMA1,2.2843E-228,1.048747101,0.632,0.383,6.3891E-224
LINC01060,2.5986E-227,-0.513787988,0.05,0.23,7.2682E-223
ARHGEF38,6.6026E-227,1.117618163,0.635,0.419,1.8468E-222
AK3,1.0455E-226,-0.800167943,0.324,0.629,2.9241E-222
SALL3,1.7512E-226,-0.345004474,0.004,0.108,4.898E-222
ZBTB16,1.3777E-225,-0.762603244,0.118,0.348,3.8534E-221
HRH1,1.9114E-225,1.366837574,0.248,0.012,5.3461E-221
ACSS1,1.1116E-224,-0.509958044,0.056,0.243,3.109E-220
ABCC2,1.2271E-224,-0.329642518,0.01,0.127,3.4321E-220
NFYC,3.5948E-224,-0.654663399,0.182,0.45,1.0055E-219
ZNF704,2.1704E-222,-0.778708383,0.455,0.735,6.0706E-218
ARHGAP24,4.6992E-222,-0.83944881,0.464,0.745,1.3144E-217
WFDC2,6.0425E-222,1.058053105,0.335,0.076,1.6901E-217
GLDC,8.3591E-222,-0.718136577,0.279,0.575,2.338E-217
AC117386.2,1.1938E-221,-0.768080035,0.034,0.191,3.339E-217
GLRX,1.5443E-221,-0.579314284,0.066,0.258,4.3195E-217
MIR646HG,1.801E-221,-1.281973085,0.148,0.385,5.0374E-217
SASH1,3.0146E-221,1.217150621,0.57,0.342,8.4319E-217
PRKCA,1.8205E-220,0.743923885,0.918,0.868,5.0919E-216
FAM184A,2.9172E-220,-0.478398397,0.057,0.242,8.1593E-216
OGDHL,1.897E-219,-0.552869623,0.135,0.384,5.306E-215
NAMPT,8.7297E-219,1.527047676,0.454,0.187,2.4417E-214
AC087762.1,1.4723E-218,-0.35540172,0.013,0.134,4.118E-214
CYFIP2,2.0493E-218,-0.796546812,0.305,0.602,5.7319E-214
MMP7,2.0728E-218,1.07660023,0.259,0.022,5.7977E-214
EBNA1BP2,6.2424E-218,-0.508641395,0.054,0.234,1.746E-213
EHHADH,8.5185E-218,-0.54487267,0.085,0.296,2.3826E-213
ST6GAL1,2.4983E-217,0.849503492,0.76,0.491,6.9876E-213
ATXN1,1.3775E-216,-0.723724079,0.637,0.856,3.8528E-212
AC069277.1,1.9854E-216,-0.686718491,0.005,0.106,5.5532E-212
ETV6,2.2862E-216,1.33110546,0.643,0.429,6.3945E-212
INPP5J,2.9782E-216,-0.506784415,0.039,0.201,8.33E-212
RNF212B,4.283E-216,-0.54328856,0.022,0.158,1.1979E-211
SYTL2,1.2513E-215,1.194559688,0.675,0.484,3.4999E-211
AC110296.1,2.3404E-215,1.175795117,0.352,0.098,6.546E-211
ITPKB,5.4352E-215,-0.635763108,0.067,0.256,1.5202E-210
CSGALNACT1,1.7024E-214,0.986567452,0.786,0.641,4.7615E-210
AC087482.1,1.0643E-213,-0.290460593,0.006,0.111,2.9768E-209
NINL,2.1451E-213,-0.649717225,0.245,0.535,5.9998E-209
MTRNR2L12,5.808E-213,-0.357261598,0.019,0.149,1.6245E-208
BCL2L1,2.0577E-212,-0.704764405,0.184,0.441,5.7554E-208
LINC02147,3.104E-212,-0.382712675,0.028,0.173,8.6819E-208
DLGAP1,3.1375E-212,1.638826307,0.305,0.061,8.7756E-208
TMEM178B,3.8732E-211,1.70870616,0.414,0.159,1.0833E-206
NRCAM,5.7981E-211,-0.788253948,0.266,0.541,1.6217E-206
LINC01020,7.6287E-211,-0.36592352,0.006,0.11,2.1337E-206
HDAC4,7.8742E-211,0.944302657,0.75,0.595,2.2024E-206
FAM171A1,2.2657E-210,-0.707978113,0.34,0.637,6.3372E-206
CGNL1,8.0561E-210,-0.908305901,0.341,0.621,2.2533E-205
DGKH,8.9213E-210,1.251459379,0.519,0.276,2.4953E-205
NNT,2.8404E-209,-0.631524082,0.21,0.484,7.9446E-205
SYTL3,1.4227E-208,1.258752489,0.323,0.077,3.9793E-204
PRKN,8.4435E-208,-0.712731702,0.727,0.909,2.3617E-203
SRSF5,9.4158E-208,-0.590430602,0.293,0.588,2.6336E-203
KATNAL2,5.6981E-207,-0.599376239,0.089,0.296,1.5938E-202
KCNIP1,1.5642E-206,-0.968812113,0.101,0.305,4.3751E-202
LINC00472,1.8744E-206,-0.658083466,0.862,0.964,5.2426E-202
MAP4K3,1.0574E-205,-0.754924075,0.624,0.828,2.9575E-201
CKMT2,5.8268E-205,-0.483062816,0.046,0.212,1.6297E-200
DAPK1,1.5734E-204,1.027978351,0.748,0.571,4.4007E-200
LGR4,3.7211E-204,-0.938483135,0.492,0.749,1.0408E-199
GRB14,3.1327E-203,-0.74832497,0.203,0.462,8.7623E-199
CMBL,3.8326E-203,-0.308108275,0.022,0.154,1.072E-198
ITGB6,5.3197E-203,1.236136333,0.41,0.156,1.4879E-198
AL132780.1,3.4116E-202,-0.517606118,0.05,0.218,9.5422E-198
ADGRG6,8.3428E-202,1.019381171,0.313,0.072,2.3335E-197
DSCAML1,3.7572E-201,-0.640038292,0.092,0.297,1.0509E-196
LRCH1,4.9026E-201,-0.782159494,0.443,0.707,1.3713E-196
PDE7A,7.4697E-201,-0.535360822,0.154,0.402,2.0893E-196
LINGO2,3.3478E-200,-0.626511676,0.067,0.25,9.3638E-196
PROM1,9.5716E-200,1.102209536,0.395,0.131,2.6772E-195
SLC17A3,1.7529E-199,-0.329554521,0.009,0.116,4.9029E-195
RNF144B,2.1311E-199,1.290773287,0.391,0.139,5.9608E-195
COL25A1,5.4973E-199,1.642398357,0.283,0.049,1.5376E-194
ABCC4,1.066E-198,1.144730896,0.448,0.211,2.9815E-194
XYLB,9.1487E-198,-0.316987532,0.011,0.121,2.5589E-193
IGFBP7,9.182E-198,-1.068122221,0.511,0.773,2.5682E-193
KCNK5,1.3764E-197,-0.337391084,0.03,0.172,3.8497E-193
AL929091.1,5.2718E-197,-0.451498606,0.027,0.165,1.4745E-192
ACAD11,8.8102E-197,-0.662063606,0.174,0.424,2.4642E-192
SAMD4A,2.8017E-196,1.300302809,0.547,0.308,7.8364E-192
PCCA,4.8565E-196,-0.56034993,0.73,0.916,1.3584E-191
NOX4,4.9616E-196,-0.508952509,0.128,0.356,1.3878E-191
SOX5,8.0755E-196,-0.733880791,0.572,0.806,2.2587E-191
NOS1,4.7571E-195,-0.392796618,0.015,0.132,1.3306E-190
SLC2A9,2.2466E-194,-0.587204964,0.084,0.276,6.2836E-190
MPC1,3.9499E-194,-0.588850375,0.188,0.445,1.1048E-189
PTBP3,1.9784E-193,0.867004345,0.818,0.711,5.5335E-189
HNF1A-AS1,2.5614E-193,-0.58037548,0.215,0.485,7.1641E-189
SPIRE1,8.4459E-193,-0.8799837,0.543,0.757,2.3623E-188
COL4A4,1.4495E-192,1.225109492,0.583,0.391,4.0542E-188
FXYD4,2.5668E-192,1.046987528,0.405,0.151,7.1793E-188
TMEM116,1.4071E-191,-0.598540312,0.168,0.409,3.9357E-187
AC004784.1,1.4321E-191,-0.489030336,0.01,0.115,4.0057E-187
TSC22D2,3.972E-191,-0.677551035,0.337,0.622,1.111E-186
BRINP3,4.9714E-191,-0.610775478,0.053,0.219,1.3905E-186
PIP5K1B,1.0136E-190,-0.757996391,0.094,0.289,2.835E-186
AKAP13,1.2791E-190,1.039166137,0.777,0.66,3.5776E-186
SMAD2,4.1083E-190,1.043992592,0.659,0.49,1.1491E-185
NQO2,9.1669E-190,-0.3626611,0.037,0.184,2.564E-185
IFNAR2,1.0558E-189,1.090487581,0.328,0.093,2.953E-185
CRYL1,2.4149E-189,-0.50663988,0.177,0.434,6.7546E-185
AC079352.1,3.6509E-189,1.27076706,0.385,0.143,1.0212E-184
COL4A3,7.3668E-189,1.175906865,0.632,0.459,2.0605E-184
AC022424.1,1.521E-188,-0.408024338,0.018,0.135,4.2544E-184
HS6ST3,2.1678E-188,1.485070777,0.233,0.023,6.0634E-184
HMGCR,2.5074E-188,-0.50039816,0.051,0.212,7.0131E-184
AL353151.2,5.5242E-188,-0.436489874,0.034,0.177,1.5451E-183
ASPA,1.5442E-187,-0.502667145,0.066,0.242,4.319E-183
ALDH1A2,5.547E-187,1.162142111,0.42,0.185,1.5515E-182
AC009060.1,6.8483E-187,-0.318802763,0.015,0.129,1.9155E-182
TOM1L2,2.9781E-186,-0.642354967,0.221,0.473,8.3298E-182
PSG9,5.1814E-186,-0.39650892,0.01,0.113,1.4492E-181
HMGCS1,1.7842E-184,-0.614173367,0.071,0.246,4.9905E-180
CYP4A22-AS1,2.1807E-184,-0.285408459,0.016,0.129,6.0994E-180
EVA1C,4.3576E-184,1.368542915,0.4,0.169,1.2188E-179
PCCA-DT,2.064E-183,-0.402453907,0.024,0.149,5.7731E-179
ZNF385B,3.4849E-183,-0.430750408,0.071,0.252,9.7474E-179
NCEH1,1.3551E-182,1.312779251,0.445,0.213,3.7902E-178
MPZL2,4.1357E-182,0.971821663,0.224,0.02,1.1567E-177
SLC7A8,1.3398E-181,-0.384639927,0.084,0.275,3.7476E-177
NPR3,3.1947E-181,-0.390338091,0.034,0.173,8.9356E-177
IFRD1,4.8694E-181,-0.60518698,0.134,0.351,1.362E-176
DST,3.4335E-180,1.057676692,0.547,0.326,9.6034E-176
CWH43,1.0347E-179,-0.561525415,0.049,0.202,2.894E-175
CYP51A1,1.106E-179,-0.518020069,0.045,0.194,3.0933E-175
FBP1,1.3412E-179,-0.317705725,0.032,0.169,3.7513E-175
EFNA5,1.4986E-179,0.794361905,0.854,0.781,4.1915E-175
ADAM10,1.5124E-179,0.866348569,0.725,0.577,4.2302E-175
ZNF385D,4.6844E-179,-0.489717111,0.087,0.275,1.3102E-174
MARC2,6.8409E-179,-0.443991235,0.097,0.295,1.9134E-174
SLC43A2,8.6437E-179,-0.537715074,0.14,0.365,2.4176E-174
RMST,4.3092E-178,-0.447385511,0.07,0.245,1.2053E-173
LINC01622,4.8512E-178,-0.310365769,0.021,0.14,1.3569E-173
MSI2,9.2516E-178,-0.533997465,0.792,0.941,2.5877E-173
GPRC5B,1.0388E-177,-0.532162765,0.073,0.247,2.9055E-173
CPXM2,4.8805E-176,-0.41170111,0.026,0.152,1.3651E-171
IL4R,1.5146E-175,0.965908626,0.233,0.03,4.2365E-171
AC011586.2,5.727E-175,-0.72170454,0.288,0.547,1.6018E-170
PAQR5,8.6894E-175,-0.607386911,0.32,0.593,2.4304E-170
LTF,8.8515E-175,0.943051029,0.188,0.002,2.4758E-170
AL358232.2,5.538E-173,-0.313323805,0.018,0.13,1.549E-168
AC005699.1,6.4829E-173,1.07197246,0.239,0.034,1.8133E-168
CLCN5,1.0106E-172,-0.522175166,0.325,0.617,2.8267E-168
EPHX2,3.0151E-172,-0.41265566,0.063,0.228,8.4332E-168
HIF1A,3.7582E-172,1.100993751,0.679,0.526,1.0512E-167
SLC25A33,4.6816E-172,-0.484939441,0.094,0.284,1.3094E-167
LINC01055,5.1542E-172,-0.383662195,0.018,0.129,1.4416E-167
COX5A,2.4639E-171,-0.334435215,0.027,0.152,6.8915E-167
LINC02649,2.9797E-171,0.981560285,0.39,0.151,8.3341E-167
MTR,3.0092E-171,-0.61417191,0.575,0.814,8.4167E-167
GIPC2,5.6074E-171,-0.345356636,0.032,0.163,1.5684E-166
RHOBTB1,8.9196E-171,-0.437958346,0.104,0.303,2.4948E-166
ALOX5,9.7091E-171,0.927976355,0.187,0.004,2.7156E-166
CCNB1IP1,1.3342E-170,-0.440298524,0.046,0.191,3.7317E-166
GCNT2,1.4411E-170,-0.575236865,0.152,0.374,4.0306E-166
TPD52,3.661E-170,-0.595052069,0.263,0.523,1.024E-165
PKHD1,4.4682E-170,0.516228818,0.986,0.989,1.2497E-165
DACH1,5.5813E-170,-0.747576578,0.495,0.758,1.5611E-165
MLXIPL,1.1786E-169,-0.257148498,0.023,0.141,3.2967E-165
AC083837.1,2.1424E-169,1.177188483,0.288,0.074,5.9922E-165
DIP2C,1.2067E-168,0.896170059,0.753,0.67,3.375E-164
FAAH2,2.0682E-168,1.029029647,0.643,0.494,5.7848E-164
ADD3,4.7628E-168,-0.608176355,0.271,0.525,1.3322E-163
RALBP1,8.0898E-168,-0.762804135,0.28,0.517,2.2627E-163
STXBP4,3.7685E-167,-0.71511199,0.292,0.54,1.054E-162
AC007364.1,6.2394E-167,-0.448334707,0.075,0.247,1.7452E-162
TACSTD2,1.35E-166,0.86491833,0.243,0.043,3.776E-162
FHL2,6.2494E-166,0.960402525,0.201,0.014,1.748E-161
PRDM16-DT,9.1264E-166,-0.51135084,0.136,0.35,2.5527E-161
RHBG,2.3471E-164,-0.517577978,0.14,0.352,6.5647E-160
RRAGD,3.2065E-163,-0.331469512,0.024,0.141,8.9685E-159
CRADD,3.2233E-163,-0.623521348,0.453,0.714,9.0156E-159
SLC9A4,5.8886E-163,-0.717892463,0.15,0.357,1.6471E-158
MCU,6.1779E-163,0.786580393,0.742,0.573,1.728E-158
